1.696000E2	-1.019172E-3	2.865410E-2
1.696400E2	-2.762394E-3	2.858126E-2
1.696800E2	-4.476997E-3	2.854244E-2
1.697200E2	-6.165214E-3	2.849318E-2
1.697600E2	-7.576323E-3	2.847030E-2
1.698000E2	-8.951982E-3	2.859625E-2
1.698400E2	-9.856062E-3	2.857697E-2
1.698800E2	-1.064573E-2	2.858071E-2
1.699200E2	-1.119511E-2	2.858070E-2
1.699600E2	-1.125554E-2	2.856196E-2
1.700000E2	-1.123051E-2	2.855989E-2
1.700400E2	-1.090983E-2	2.856633E-2
1.700800E2	-1.016436E-2	2.853565E-2
1.701200E2	-9.229937E-3	2.857042E-2
1.701600E2	-8.079970E-3	2.862778E-2
1.702000E2	-6.471169E-3	2.866155E-2
1.702400E2	-4.969664E-3	2.875397E-2
1.702800E2	-3.033345E-3	2.860244E-2
1.703200E2	-1.287738E-3	2.867125E-2
1.703600E2	6.355786E-4	2.870826E-2
1.704000E2	2.582616E-3	2.876452E-2
1.704400E2	4.333430E-3	2.883839E-2
1.704800E2	6.015411E-3	2.891233E-2
1.705200E2	7.665234E-3	2.895637E-2
1.705600E2	8.898115E-3	2.903885E-2
1.706000E2	1.020814E-2	2.905737E-2
1.706400E2	1.111161E-2	2.912101E-2
1.706800E2	1.171759E-2	2.914844E-2
1.707200E2	1.218409E-2	2.914816E-2
1.707600E2	1.227441E-2	2.918016E-2
1.708000E2	1.218109E-2	2.915688E-2
1.708400E2	1.176765E-2	2.914892E-2
1.708800E2	1.105821E-2	2.909464E-2
1.709200E2	1.001520E-2	2.906391E-2
1.709600E2	8.809222E-3	2.900385E-2
1.710000E2	7.388819E-3	2.893905E-2
1.710400E2	5.751423E-3	2.889336E-2
1.710800E2	4.023690E-3	2.881860E-2
1.711200E2	2.105942E-3	2.876576E-2
1.711600E2	3.425442E-4	2.868008E-2
1.712000E2	-1.574014E-3	2.863724E-2
1.712400E2	-3.322608E-3	2.854868E-2
1.712800E2	-5.025633E-3	2.851697E-2
1.713200E2	-6.679618E-3	2.847286E-2
1.713600E2	-8.084678E-3	2.844792E-2
1.714000E2	-9.228609E-3	2.840582E-2
1.714400E2	-1.011482E-2	2.838517E-2
1.714800E2	-1.069848E-2	2.835584E-2
1.715200E2	-1.118297E-2	2.835859E-2
1.715600E2	-1.125253E-2	2.835517E-2
1.716000E2	-1.114973E-2	2.837754E-2
1.716400E2	-1.070282E-2	2.832975E-2
1.716800E2	-9.876961E-3	2.830223E-2
1.717200E2	-8.903694E-3	2.835253E-2
1.717600E2	-7.566095E-3	2.837735E-2
1.718000E2	-6.107188E-3	2.843157E-2
1.718400E2	-4.453097E-3	2.848100E-2
1.718800E2	-2.734400E-3	2.856462E-2
1.719200E2	-8.004661E-4	2.861746E-2
1.719600E2	9.561573E-4	2.870964E-2
1.720000E2	2.887729E-3	2.877601E-2
1.720400E2	4.617218E-3	2.885364E-2
1.720800E2	6.294316E-3	2.891088E-2
1.721200E2	7.732279E-3	2.898273E-2
1.721600E2	9.122264E-3	2.903732E-2
1.722000E2	1.026098E-2	2.907726E-2
1.722400E2	1.112389E-2	2.910389E-2
1.722800E2	1.167620E-2	2.914316E-2
1.723200E2	1.199115E-2	2.915419E-2
1.723600E2	1.200527E-2	2.914677E-2
1.724000E2	1.187376E-2	2.910990E-2
1.724400E2	1.134297E-2	2.910036E-2
1.724800E2	1.050868E-2	2.908523E-2
1.725200E2	9.412929E-3	2.903319E-2
1.725600E2	8.195818E-3	2.896997E-2
1.726000E2	6.626445E-3	2.893118E-2
1.726400E2	4.937210E-3	2.886127E-2
1.726800E2	3.202123E-3	2.878738E-2
1.727200E2	1.451869E-3	2.869901E-2
1.727600E2	-4.655927E-4	2.864583E-2
